epoch: 1 loss: tensor(0.8223, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8223, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30065468., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6852, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.9384, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0962, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0962, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30063416., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8838, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.8315, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0884, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0884, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30081678., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7852, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.7472, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6626, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0846, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0846, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30087586., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7047, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.8891, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30056888., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8310, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.9262, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30158848., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8767, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.9887, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30114108., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9260, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.8969, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7752, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1217, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1217, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30112780., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8180, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.9866, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30096716., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9611, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.7789, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6589, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1200, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1200, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30160288., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7204, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.7254, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30116650., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6548, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.9940, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0926, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0926, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30072464., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9765, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.6572, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5595, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30117920., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6024, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.8790, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30073816., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8318, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.7852, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6786, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30109752., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7221, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.8829, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30139876., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8078, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.9514, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8425, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30157332., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8954, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.9351, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30061804., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8795, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.9656, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8443, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1212, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1212, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30130978., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9213, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.8430, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1317, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1317, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30079732., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7727, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.7454, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0983, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0983, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30117290., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7028, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.8572, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30143076., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7714, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.8075, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6712, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30183036., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7354, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.7741, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0977, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0977, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30090912., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7212, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.7523, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6326, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30105876., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6938, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.9404, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8444, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30116284., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8901, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.7109, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30140904., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6524, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(1.0061, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1080, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1080, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30096916., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9667, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(1.1192, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0031, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30109368., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0879, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.9165, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30044486., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8842, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(1.0830, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9681, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30102332., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0551, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(1.0661, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9700, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30080468., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0169, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.9532, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8689, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0842, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0842, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30101328., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9099, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.9632, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8678, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0954, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0954, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30040240., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9063, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.9058, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0905, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0905, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30110154., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8676, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(1.1153, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0253, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30102048., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0850, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.8219, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6887, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1332, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1332, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30133960., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7498, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.8219, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30098172., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7550, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.9847, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8831, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1016, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1016, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30092496., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9407, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 101 loss: tensor(1.0472, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9723, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0749, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0749, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30091330., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0543, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 102 loss: tensor(0.9263, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30143918., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8668, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 103 loss: tensor(0.9625, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8670, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30104308., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9323, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 104 loss: tensor(0.9059, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0830, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0830, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30083496., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8484, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 105 loss: tensor(0.8851, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7539, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1312, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1312, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30164880., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8234, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 106 loss: tensor(0.7935, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30103694., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7138, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 107 loss: tensor(0.9165, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8265, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30111488., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8741, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 108 loss: tensor(0.9575, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1097, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1097, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30110446., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8867, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 109 loss: tensor(0.9289, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0951, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0951, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30083048., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8916, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 110 loss: tensor(0.9701, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8598, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1103, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1103, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30130448., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9031, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 111 loss: tensor(0.7883, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1046, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1046, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30126568., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7342, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 112 loss: tensor(0.9710, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30091476., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9326, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 113 loss: tensor(0.8766, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7648, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1119, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1119, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30098804., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8016, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 114 loss: tensor(1.0373, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9501, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0872, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0872, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30080852., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9966, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 115 loss: tensor(0.9124, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30128422., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8414, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 116 loss: tensor(0.9266, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8053, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30116748., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8542, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 117 loss: tensor(0.8731, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7784, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30120852., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8384, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 118 loss: tensor(0.8606, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1230, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1230, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30116982., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7787, device='cuda:0', grad_fn=<MseLossBackward0>)
