epoch: 1 loss: tensor(0.9591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6626.1367, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.1281, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8957, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.1770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5888, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0872, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6804, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.1918, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5568, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1918, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6871, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.1473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0825, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6975, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.1519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0739, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6033, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.1445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0636, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7484, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.1827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5636, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1287, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7543, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.1471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7414, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.1753, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1753, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6783, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.1733, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6019, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1733, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0824, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7633, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.1754, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1754, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6424, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.1624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0800, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7515, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.1623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0713, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6789, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.1366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5580, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0668, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6677, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.1708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0722, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7868, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.1381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5560, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0735, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6946, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.1469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5302, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0763, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6282, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(0.1381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6223, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0749, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7889, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(0.1747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0690, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7232, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(0.1889, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5690, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1889, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0840, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7551, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(0.1433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0636, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6364, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(0.1505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0689, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7819, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(0.1569, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5675, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1569, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6776, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(0.1644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5670, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0883, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6790, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(0.1670, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5883, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1670, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7051, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(0.1652, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5327, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1652, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0678, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6829, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(0.1523, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5270, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1523, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0879, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6265, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(0.1591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6115, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7005, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(0.1464, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5546, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1464, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0748, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6422, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(0.1588, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5583, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1588, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7186, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(0.1580, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5579, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1580, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0904, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6947, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(0.1561, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5799, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1561, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0671, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7950, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(0.1809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0772, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7669, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(0.1657, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1657, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0704, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7867, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(0.1808, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5738, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1808, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0800, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6889, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(0.1545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5626, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0752, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7340, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(0.1837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0891, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6750, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(0.1495, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1495, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0828, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6671, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(0.1669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5480, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0692, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6889, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(0.1534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5918, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0969, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7272, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(0.1933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5474, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0874, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7084, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(0.1492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1001, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7291, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(0.1490, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5321, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1490, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6963, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(0.1365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5261, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6351, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(0.1810, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1810, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8581, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(0.1355, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1355, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1045, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6980, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(0.1681, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1681, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0890, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6406, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(0.1405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5544, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7282, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(0.1711, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1711, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0861, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7379, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(0.1565, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1565, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0731, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6257, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(0.1320, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5625, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1320, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0991, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6736, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(0.1519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6077, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(0.1384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5340, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0717, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6529, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(0.1451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6292, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(0.1567, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5548, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1567, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0940, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7372, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(0.1387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5594, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6950, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(0.1489, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5494, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1489, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6773, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(0.1659, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1659, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0690, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7112, device='cuda:0', grad_fn=<MseLossBackward0>)
