epoch: 1 loss: tensor(0.6898, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1995.0674, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6898, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68605904., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9325, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(1.0905, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.8604, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2398.5491, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0150, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(89.6349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8980e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0905, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(0.9003, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(175.9478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2325.1597, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(486.9084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.8671e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9003, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(0.9537, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(237.9126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2391.3582, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1408, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2427.8604, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1040e+09, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9537, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(0.9051, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(778.7360, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2382.5293, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0115, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3949.2214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3267e+09, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9051, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(1.0492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1541.9849, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2334.1299, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8806, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16351.6816, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.1173e+09, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0492, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(0.9235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2367.4260, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2350.6699, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47135.5078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1700e+10, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9235, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(1.0758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6796.4028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2322.2466, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(37232.0156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4402e+10, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0758, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(0.9503, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9324.8721, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2305.1389, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(19641.3789, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5332e+10, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9503, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(0.8705, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8037.3760, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2435.8113, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24058.4199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7204e+10, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8705, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(0.9325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22196.9277, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2391.2908, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9014, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(46108.9648, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0065e+10, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9325, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(1.0124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24174.2715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2463.1484, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7981, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39306.9375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.9340e+10, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0124, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(0.9419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(80728.8516, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2451.2710, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1057, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(731288.2500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3227e+11, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9419, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1.0327, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(646655.0625, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2328.5854, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0524, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(967340.0625, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.0941e+11, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0327, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(0.8825, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(414352.6875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2435.5654, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(351845.9375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.4853e+11, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8825, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(0.8788, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(403924.2188, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2374.3340, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2810917.5000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4621e+12, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8788, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(0.9468, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(988405.3750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2391.8696, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6032540.5000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5137e+12, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9468, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(0.9943, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(583281.8750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2404.4480, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0701, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(840823.1875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8031e+12, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9943, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(1.0562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2043764.3750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2272.6372, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23842354., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.1287e+12, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0562, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(1.0372, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2649935., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2297.3696, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3158231., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.1305e+12, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0372, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(1.1186, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3025514.7500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2370.9692, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5946, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(17510788., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2635e+13, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1186, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(0.9680, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5710192., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2377.1528, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26995004., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2498e+13, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9680, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(1.0372, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3062960., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2405.5737, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3856, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(90265976., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.6746e+13, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0372, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(0.7950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7733833., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2491.6094, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(37657184., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7976e+13, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7950, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(1.0988, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14997257., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2385.8120, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1666, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2692e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0778e+13, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0988, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(0.9482, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24528794., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2369.0449, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7404e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.0214e+13, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9482, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(0.9502, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20225976., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2414.6895, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2002, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.7455e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.7813e+13, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9502, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(0.8723, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28735172., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2420.8025, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8826, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3529e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.7711e+13, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8723, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(0.9439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44115288., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2392.7898, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7971, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(57425656., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.2409e+13, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9439, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(0.9269, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0957e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2361.1262, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.0546e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8268e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9269, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(1.0318, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(84620072., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2343.5200, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0700, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.8663e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.4306e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0318, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(1.0198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1736e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2314.0742, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8804, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.2051e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.6120e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0198, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(1.0112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4727e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2357.8657, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0813, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7642e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3419e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0112, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(0.9388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5153e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2373.4583, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8822, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0222e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6198e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9388, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(0.9316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5165e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2489.7698, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0038e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.2427e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9316, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(0.9632, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1515e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2382.1572, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2844, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1530e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.8296e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9632, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(1.0956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.0894e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2292.4277, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.2580e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.1991e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0956, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(0.9691, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9753e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2416.3057, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1977e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.2182e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9691, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(0.9813, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1595e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2405.6030, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.9579e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.3060e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9813, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(0.8864, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.7407e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2416.0779, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3185, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.6516e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.4828e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8864, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(1.0195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.1645e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2429.3127, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9701e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.5390e+14, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0195, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(0.9305, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.8723e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2442.1499, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.4913e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2618e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9305, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(1.0234, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.7464e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2376.3186, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9765, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.5307e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5852e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0234, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(0.9888, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1423e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2321.5593, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.5382e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4422e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9888, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(1.1011, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.5894e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2355.1050, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.5428e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9101e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1011, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(0.8886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0396e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2436.7334, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.7260e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3313e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8886, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(0.9899, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.7827e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2334.4316, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.7745e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2947e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9899, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(1.1008, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.8076e+08, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2364.4766, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9083, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0532e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.2711e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1008, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(0.8725, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5211e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2345.7710, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8574, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2963e+10, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.6717e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8725, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(0.9711, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.8083e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2493.2866, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9031, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.7986e+10, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.1871e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9711, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(1.0542, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4905e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2336.9006, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9844, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.4237e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3152e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0542, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(1.0605, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.2542e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2356.4937, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5119e+10, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.6676e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0605, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(0.9393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.8088e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2381.6255, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5950e+10, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.8088e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9393, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.9495, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5348e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2394.1255, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.8351e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.6556e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9495, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.9843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.5202e+09, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2445.5925, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2261, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0754e+10, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.3981e+15, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9843, device='cuda:0', grad_fn=<MseLossBackward0>)
