epoch: 1 loss: tensor(0.6020, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6020, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3537.9800, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1411, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3668e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9751, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 166 loss: tensor(0.4981, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4981, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11500.9805, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3904e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1017, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 167 loss: tensor(0.5025, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5025, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11739.0566, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3861e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0807, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 168 loss: tensor(0.4647, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4647, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11454.6377, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3682, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0115, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3875e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0069, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 169 loss: tensor(0.4588, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4588, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11752.3477, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3862e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0519, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 170 loss: tensor(0.4382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11453.8340, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4273, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0108, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3847e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9286, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 171 loss: tensor(0.4814, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4814, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11690.1338, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3779, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3861e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0587, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 172 loss: tensor(0.4825, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4825, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11649.0938, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3858e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0423, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 173 loss: tensor(0.4941, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4941, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11698.6172, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3559, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3893e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0807, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 174 loss: tensor(0.4607, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4607, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11527.8691, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0116, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3860e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9967, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 175 loss: tensor(0.4896, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4896, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11771.0459, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3911, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3893e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1387, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 176 loss: tensor(0.4487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11602.5615, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3640, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3822e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9820, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 177 loss: tensor(0.4396, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4396, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11574.0508, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3528, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3851e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9197, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 178 loss: tensor(0.4564, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4564, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11547.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3060, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3857e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9800, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 179 loss: tensor(0.4556, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4556, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11681.5391, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3868e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0220, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 180 loss: tensor(0.5002, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5002, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11788.3789, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3867e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0792, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 181 loss: tensor(0.4829, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4829, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11615.6719, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2954, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0175, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3863e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0568, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 182 loss: tensor(0.4874, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4874, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11516.9512, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3837e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0267, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 183 loss: tensor(0.4696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11550.1367, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0119, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3836e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0243, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 184 loss: tensor(0.4392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11516.9219, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3464, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0129, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3836e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9251, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 185 loss: tensor(0.4942, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4942, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11686.5762, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4306, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3860e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0558, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 186 loss: tensor(0.5043, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5043, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11683.0898, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3573, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3847e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1338, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 187 loss: tensor(0.5020, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5020, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11567.3643, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3810, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0129, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3858e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1054, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 188 loss: tensor(0.4441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11674.4209, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4022, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3859e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9519, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 189 loss: tensor(0.4469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11715.6855, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3654, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3831e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9894, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 190 loss: tensor(0.4484, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4484, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11605.4170, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3639, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0117, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3875e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0026, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 191 loss: tensor(0.4608, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4608, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11402.7744, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3177, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3879e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0170, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 192 loss: tensor(0.4112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11687.2031, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0132, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3836e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8854, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 193 loss: tensor(0.4801, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4801, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11609.8027, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4962, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3829e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9888, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 194 loss: tensor(0.5301, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5301, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11627.9414, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4639, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3879e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1640, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 195 loss: tensor(0.5073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11431.1699, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4323, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3892e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0937, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 196 loss: tensor(0.4830, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4830, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11648.8828, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4928, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0131, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3867e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0730, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 197 loss: tensor(0.4681, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4681, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11615.0449, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3862e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0019, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 198 loss: tensor(0.4669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11554.3525, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3625, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3848e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9962, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 199 loss: tensor(0.4273, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4273, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11609.9121, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2815, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0116, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3826e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8957, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 200 loss: tensor(0.4246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11576.5781, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3760, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0108, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3847e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9263, device='cuda:0', grad_fn=<MseLossBackward0>)
