epoch: 1 loss: tensor(1.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(138427.2812, device='cuda:0', grad_fn=<MulBackward0>) tensor(387.6078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.7105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8052e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2279, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(0.7459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4189, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5757e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7477, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(0.8089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4307, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5633e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7192, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(0.8185, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4307, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5562e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7698, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(0.7727, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4492, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0188, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0188, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5746e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7775, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(0.7427, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2852, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5700e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6696, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(0.7857, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4600, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5635e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7623, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(0.7552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3320, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5629e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7613, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(0.8261, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7344, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3477, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5723e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6732, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(0.7814, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7962, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3574, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5671e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7297, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(0.8096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3574, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0226, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0226, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5590e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7182, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(0.7900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4004, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5690e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7699, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(0.7995, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8262, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3672, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5731e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7533, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(0.7570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7684, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3828, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5619e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7135, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(0.8062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4189, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5628e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7200, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(0.7802, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3438, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5711e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6831, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(0.7992, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8993, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3125, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5704e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8074, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(0.7871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2754, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5608e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7656, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(0.7872, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8245, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3135, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5662e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7645, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(0.8189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3311, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5708e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6581, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(0.7980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3574, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5664e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7178, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(0.7406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7992, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3125, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5623e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7377, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.7692, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3770, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0258, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0258, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5692e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7744, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.8405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8032, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2412, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0203, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0203, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5715e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7351, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.8423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3789, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5660e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7893, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.8550, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8259, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2871, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5652e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7685, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.7808, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8020, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3076, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5670e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7483, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.7858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7863, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3516, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0175, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0175, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5656e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7198, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.7804, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7920, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2959, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5686e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7408, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.7704, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8427, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3232, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5671e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7723, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.7970, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7990, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2949, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5674e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7384, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.8606, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3457, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5688e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7819, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.8034, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2656, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5667e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7063, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.7984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7938, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3662, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5638e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7301, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.7997, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3457, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5710e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7508, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.8183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3057, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5757e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7623, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.8364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7844, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3750, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5669e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7307, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.8316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7546, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3535, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5590e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7292, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.7641, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3477, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5612e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6841, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.8147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3623, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5706e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7033, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.8332, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8026, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2979, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5697e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7443, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.7963, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7661, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3926, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0240, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0240, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5630e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7240, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.8494, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7835, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3057, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5634e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7267, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.7708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3828, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5700e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7911, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.7674, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8234, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2793, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5774e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7521, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.8203, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8452, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4355, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5633e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8060, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.7795, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8344, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2764, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5590e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7839, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.7884, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1895, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5672e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6676, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.8505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2412, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5777e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7730, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.7776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8057, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2246, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5666e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7492, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.8092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3428, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5593e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7241, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.8505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2119, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5661e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7758, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.8378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7683, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2207, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5701e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7221, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.7172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8489, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2852, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5710e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7971, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.7718, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8041, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2480, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0132, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0132, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5627e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7653, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.7603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3037, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5605e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7514, device='cuda:0', grad_fn=<MseLossBackward0>)
