epoch: 1 loss: tensor(0.8013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2851.0845, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6240, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9249, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.5062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.0522, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9429, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.9866, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.6087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6671, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.3806, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.0784, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10.3981, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.7867, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7011, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6519, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7867, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.8542, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.6555, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.7367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.3403, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.1153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(18.7740, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.6839, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7323, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.4517, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6839, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5024, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.3515, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.7572, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5548, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6594, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7572, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.1530, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.6375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5680, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.3203, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.0618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(16.7437, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.8023, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7540, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3110.5659, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8023, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.3003, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(14.7818, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.5743, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6273, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.1704, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5743, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.9438, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.6678, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5557, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6678, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0095, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.5658, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.8441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5264, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.2919, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(8.6254, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.5195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6968, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3093.7798, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3953, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.5179, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.5134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.0166, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9245, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.4386, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.5437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6608, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.1230, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6434, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.4497, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.5603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5814, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.5220, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.7312, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.6284, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.9058, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6284, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.0954, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10.2115, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.6419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7256, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.7466, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.4805, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.7839, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.8476, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7625, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.3772, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8476, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.7204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(16.0584, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(0.8012, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6481, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.0005, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8012, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.9345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(18.5548, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(0.7329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7649, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.5684, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3050, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.5733, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(0.5499, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.4375, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5499, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.7095, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.7110, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(0.5697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.1641, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3723, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.6973, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(0.5304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6768, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6289, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.4668, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(0.9149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6420, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.2627, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(19.2166, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(0.7000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6277, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.7166, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3340, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.7451, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(0.6765, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6593, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6768, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6765, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10.5225, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(0.5952, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6962, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.0420, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5952, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0108, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.7667, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(0.8415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.9597, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.9533, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.4488, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(0.5964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6533, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.8254, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5826, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.1945, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(0.7529, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7563, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.8738, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7529, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8937, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.7459, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(0.5631, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.2712, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5631, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.7036, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(0.6852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7398, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.4238, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.2171, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(0.6955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3145.8167, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0245, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.6830, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(0.6393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6600, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.2998, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.4095, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.9309, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(0.6119, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7312, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.1797, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6119, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(8.2559, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(0.7403, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3110.8450, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7403, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0215, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10.0600, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(0.4612, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5825, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5552, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4612, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7265, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10.8285, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(0.5441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.6948, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9928, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.6209, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(0.7330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7053, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6619, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8803, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.5488, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(0.5771, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7299, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.9883, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5771, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1305, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.6785, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(0.5998, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.2812, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5998, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(8.1236, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(0.4660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6503, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.8118, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4902, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.7002, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(0.5688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.8208, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.7857, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(0.6931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.4878, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.2553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.7707, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(0.5424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.0244, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1586, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.9764, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(0.6082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.7109, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0526, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(8.8102, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(1.0484, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.0146, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0484, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.4040, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(21.3821, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(0.4638, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6739, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.8508, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4638, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1960, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.2918, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(0.7135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.1230, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.6829, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(8.3004, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(0.4909, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8746, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.9656, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4909, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.1141, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(0.6077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7409, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.7112, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.2123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.5046, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(0.6837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6840, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.2520, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.6833, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(0.5463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6634, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.3774, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8851, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.8519, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(0.4827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6162, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7528, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.0833, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(0.6559, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3111.7817, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6559, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9281, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.3657, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(0.6688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5151, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(11.0527, device='cuda:0', grad_fn=<MseLossBackward0>)
