epoch: 1 loss: tensor(402.3177, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(402.3177, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.8459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1512.8705, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16055445., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1500, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(1187.1591, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1075, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1055, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0536, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25716380., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0806, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(1187.1439, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2584, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1036, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1602, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0403, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25434630., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1930, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(1186.8717, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.3508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1047, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25455084., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2313, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(1186.9484, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9994, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1040, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9803, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8443, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25860556., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1325, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(1187.0137, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1024, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1040, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9097, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26017560., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2656, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(1186.9785, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.3266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1038, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26117044., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4348, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(1186.6207, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2825, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1034, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25780920., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2269, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(1186.8160, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1038, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8766, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25633420., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1688, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(1186.9135, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.4155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1039, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26077668., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6607, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(1186.8104, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9850, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1045, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7060, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25707032., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0635, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(1187.1263, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1039, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1356, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25663240., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2155, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(1186.7440, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7361, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1034, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7692, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25326720., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7498, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(1187.1412, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1040, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0849, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25702156., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5442, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(1186.9664, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1042, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8622, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25292630., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0177, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(1187.0900, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1046, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0637, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25279330., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2053, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(1187.1104, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.3530, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1038, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24938660., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2494, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(1187.2146, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1035, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25787232., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5980, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(1187.2423, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1074, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1033, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1951, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1390, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25216276., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1182, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(1187.1061, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1659, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1033, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25187754., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2115, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(1187.1082, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1044, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0037, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25282920., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1594, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(1186.8553, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1034, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25243662., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0789, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(1187.6782, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.4724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1033, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5749, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25342596., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4815, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(1186.7043, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9744, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1031, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6012, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25369782., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2237, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(1187.2756, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.3901, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1035, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1721, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25032876., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3625, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(1186.7454, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2973, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1033, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25127792., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2612, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(1186.8066, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1301, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1033, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7306, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7034, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24981996., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1248, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(1186.9333, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1042, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8291, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25440908., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1997, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(1187.0406, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1723, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1031, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25239682., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1219, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(1187.0852, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2200, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1033, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0939, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9819, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25034776., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1963, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(1186.7296, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9867, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1035, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6812, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6261, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25039942., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9438, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(1187.2377, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.4265, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1053, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1324, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25364610., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4430, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(1187.0848, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0342, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1055, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9794, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25229320., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0367, device='cuda:0', grad_fn=<MseLossBackward0>)
